Congress,Committee Code,ID #,Name,Maj/Min,Rank Within Party,Party Code,Date of Appointment,Date of Termination,Senior Party Member,Committee Seniority,Committee Period of Service,Committee status at end of this Congress,Committee continuity of assignment in next Congress,Appointment Citation,Committee Name,State Code,District,State Name,Notes,,,,,
116,330,21501,"McSally, Martha",1,9,200,1/9/19,1/3/21,0,1,2,1,0,SRES12,Energy and Natural Resources,61,83,AZ,,,,,,
116,330,40304,"Alexander, Lamar",1,10,200,1/9/19,1/3/21,0,7,4,1,0,SRES12,Energy and Natural Resources,54,82,TN,Announced retirement at end of Congress,,,,,
116,330,41107,"Hoeven, John",1,11,200,1/9/19,1/3/21,0,9,2,1,1,SRES12,Energy and Natural Resources,36,83,ND,,,,,,
116,332,15015,"Carper, Thomas Richard",2,1,100,1/9/19,1/3/21,0,19,2,1,1,SRES13,Environment and Public Works,11,81,DE,,,,,,
116,332,15408,"Cardin, Benjamin L.",2,2,100,1/9/19,1/3/21,0,13,2,1,1,SRES13,Environment and Public Works,52,81,MD,,,,,,
116,332,29147,"Sanders, Bernard",2,3,328,1/9/19,1/3/21,0,13,2,1,1,SRES13,Environment and Public Works,6,81,VT,,,,,,
116,332,40704,"Whitehouse, Sheldon",2,4,100,1/9/19,1/3/21,0,13,2,1,1,SRES13,Environment and Public Works,5,83,RI,,,,,,
116,332,40908,"Merkley, Jeff",2,5,100,1/9/19,1/3/21,0,11,2,1,1,SRES13,Environment and Public Works,72,82,OR,,,,,,
116,332,20735,"Gillibrand, Kirsten E.",2,6,100,1/9/19,1/3/21,0,11,2,1,2,SRES13,Environment and Public Works,13,81,NY,,,,,,
116,332,41308,"Booker, Cory",2,7,100,1/9/19,1/3/21,0,7,2,1,2,SRES13,Environment and Public Works,12,82,NJ,,,,,,
116,332,14435,"Markey, Edward J. (Ed)",2,8,100,1/9/19,1/3/21,0,7,2,1,1,SRES13,Environment and Public Works,3,82,MA,,,,,,
116,332,21325,"Duckworth, Tammy",2,9,100,1/9/19,1/3/21,0,3,2,1,1,SRES13,Environment and Public Works,21,83,IL,,,,,,
116,332,20330,"Van Hollen, Chris",2,10,100,1/9/19,1/3/21,0,3,2,1,2,SRES13,Environment and Public Works,52,83,MD,,,,,,
116,332,40707,"Barrasso, John A.",1,1,200,1/9/19,1/3/21,11,13,2,1,2,SRES12,Environment and Public Works,68,81,WY,,,,,,
116,332,15424,"Inhofe, James M.",1,2,200,1/9/19,1/3/21,0,23,2,1,1,SRES12,Environment and Public Works,53,82,OK,,,,,,
116,332,20146,"Capito, Shelley M.",1,3,200,1/9/19,1/3/21,0,5,2,1,1,SRES12,Environment and Public Works,56,82,WV,,,,,,
116,332,21350,"Cramer, Kevin ",1,4,200,1/9/19,1/3/21,0,1,2,1,1,SRES12,Environment and Public Works,36,81,ND,,,,,,
116,332,41900,"Braun, Mike",1,5,200,1/9/19,1/3/21,0,1,2,1,2,SRES12,Environment and Public Works,22,81,IN,,,,,,
116,332,41505,"Rounds, Mike",1,6,200,1/9/19,1/3/21,0,5,2,1,2,SRES12,Environment and Public Works,37,82,SD,,,,,,
116,332,41500,"Sullivan, Daniel",1,7,200,1/9/19,1/3/21,0,3,2,1,1,SRES12,Environment and Public Works,81,82,AK,,,,,,
116,332,20101,"Boozman, John",1,8,200,1/9/19,1/3/21,0,7,2,1,1,SRES12,Environment and Public Works,42,83,AR,,,,,,
116,332,29534,"Wicker, Roger F.",1,9,200,1/9/19,1/3/21,0,7,2,1,1,SRES12,Environment and Public Works,46,81,MS,,,,,,
116,332,94659,"Shelby, Richard C.",1,10,200,1/9/19,1/3/21,0,3,2,1,1,SRES12,Environment and Public Works,41,83,AL,,,,,,
116,332,41502,"Ernst, Joni",1,11,200,1/9/19,1/3/21,0,3,2,1,1,SRES12,Environment and Public Works,31,82,IA,,,,,,
116,336,14871,"Wyden, Ron",2,1,100,1/9/19,1/3/21,0,15,2,1,1,SRES13,Finance,72,83,OR,,,,,,
116,336,29732,"Stabenow, Deborah Ann",2,2,100,1/9/19,1/3/21,0,13,2,1,1,SRES13,Finance,23,81,MI,,,,,,
116,336,39310,"Cantwell, Maria",2,3,100,1/9/19,1/3/21,0,13,2,1,1,SRES13,Finance,73,81,WA,,,,,,
116,336,29373,"Menendez, Robert",2,4,100,1/9/19,1/3/21,0,11,2,1,1,SRES13,Finance,12,81,NJ,,,,,,
116,336,15015,"Carper, Thomas Richard",2,5,100,1/9/19,1/3/21,0,11,2,1,1,SRES13,Finance,11,81,DE,,,,,,
116,336,15408,"Cardin, Benjamin L.",2,6,100,1/9/19,1/3/21,0,9,2,1,1,SRES13,Finance,52,81,MD,,,,,,
116,336,29389,"Brown, Sherrod",2,7,100,1/9/19,1/3/21,0,7,2,1,1,SRES13,Finance,24,81,OH,,,,,,
116,336,40910,"Bennet, Michael",2,8,100,1/9/19,1/3/21,0,7,2,1,1,SRES13,Finance,62,83,CO,,,,,,
116,336,40703,"Casey, Robert P., Jr.",2,9,100,1/9/19,1/3/21,0,7,2,1,1,SRES13,Finance,14,81,PA,,,,,,
116,336,40909,"Warner, Mark",2,10,100,1/9/19,1/3/21,0,7,2,1,1,SRES13,Finance,40,82,VA,,,,,,
116,336,40704,"Whitehouse, Sheldon",2,11,100,1/9/19,1/3/21,0,1,2,1,1,SRES13,Finance,5,83,RI,,,,,,
116,336,41702,"Hassan, Margaret (Maggie)",2,12,100,1/9/19,1/3/21,0,1,2,1,1,SRES13,Finance,4,83,NH,,,,,,
116,336,41700,"Cortez Masto, Catherine",2,13,100,1/9/19,1/3/21,0,1,2,1,1,SRES13,Finance,65,83,NV,,,,,,
116,336,14226,"Grassley, Charles E.",1,1,200,1/9/19,1/3/21,11,29,4,1,1,SRES12,Finance,31,83,IA,,,,,,
116,336,29345,"Crapo, Michael Dean",1,2,200,1/9/19,1/3/21,0,15,2,1,1,SRES12,Finance,63,83,ID,,,,,,
116,336,14852,"Roberts, Pat",1,3,200,1/9/19,1/3/21,0,13,2,1,0,SRES12,Finance,32,82,KS,Announced retirement at end of Congress,,,,,
116,336,49706,"Enzi, Michael B.",1,4,200,1/9/19,1/3/21,0,7,4,1,0,SRES12,Finance,68,82,WY,Announced retirement at end of Congress,,,,,
116,336,40305,"Cornyn, John",1,5,200,1/9/19,1/3/21,0,11,2,1,1,SRES12,Finance,49,81,TX,,,,,,
116,336,29754,"Thune, John",1,6,200,1/9/19,1/3/21,0,9,2,1,1,SRES12,Finance,37,83,SD,,,,,,
116,336,29548,"Burr, Richard",1,7,200,1/9/19,1/3/21,0,9,2,1,1,SRES12,Finance,47,83,NC,,,,,,
116,336,29909,"Isakson, Johnny",1,8,200,1/9/19,12/31/19,0,7,2,8,0,SRES12,Finance,44,83,GA,"Resigned as of December 31, 2019",,,,,
116,336,29386,"Portman, Rob",1,9,200,1/9/19,1/3/21,0,7,2,1,1,SRES12,Finance,24,83,OH,,,,,,
116,336,29935,"Toomey, Patrick J.",1,10,200,1/9/19,1/3/21,0,7,2,1,1,SRES12,Finance,14,83,PA,,,,,,
116,336,21173,"Scott, Tim",1,11,200,1/9/19,1/3/21,0,5,2,1,1,SRES12,Finance,48,83,SC,,,,,,
116,336,20919,"Cassidy, Bill",1,12,200,1/9/19,1/3/21,0,3,2,1,1,SRES12,Finance,45,82,LA,,,,,,
116,336,21166,"Lankford, James",1,13,200,1/9/19,1/3/21,0,1,2,1,1,SRES12,Finance,53,83,OK,,,,,,
116,336,21338,"Daines, Steve ",1,14,200,1/9/19,1/3/21,0,1,2,1,1,SRES12,Finance,64,82,MT,,,,,,
116,336,21133,"Young, Todd",1,15,200,1/9/19,1/3/21,0,1,2,1,1,SRES12,Finance,22,83,IN,,,,,,
116,336,41503,"Sasse, Ben",6,1,200,1/6/20,1/3/21,0,1,2,1,1,SRES464,Finance,35,82,NE,Replaced Isakson's seat on the committee ,,,,,
116,338,29373,"Menendez, Robert",2,1,100,1/9/19,1/3/21,21,13,2,1,1,SRES13,Foreign Relations,12,81,NJ,,,,,,
116,338,15408,"Cardin, Benjamin L.",2,2,100,1/9/19,1/3/21,0,13,2,1,1,SRES13,Foreign Relations,52,81,MD,,,,,,
116,338,40906,"Shaheen, Jeanne",2,3,100,1/9/19,1/3/21,0,11,2,1,1,SRES13,Foreign Relations,4,82,NH,,,,,,
116,338,40916,"Coons, Christopher",2,4,100,1/9/19,1/3/21,0,9,2,1,1,SRES13,Foreign Relations,11,82,DE,,,,,,
116,338,29924,"Udall, Tom",2,5,100,1/9/19,1/3/21,0,9,2,1,0,SRES13,Foreign Relations,66,82,NM,Announced retirement at end of Congress,,,,,
116,338,20707,"Murphy, Christopher",2,6,100,1/9/19,1/3/21,0,7,2,1,1,SRES13,Foreign Relations,1,81,CT,,,,,,
116,338,41305,"Kaine, Timothy",2,7,100,1/9/19,1/3/21,0,7,2,1,1,SRES13,Foreign Relations,40,81,VA,,,,,,
116,338,14435,"Markey, Edward J. (Ed)",2,8,100,1/9/19,1/3/21,0,7,2,1,1,SRES13,Foreign Relations,3,82,MA,,,,,,
116,338,40908,"Merkley, Jeff",2,9,100,1/9/19,1/3/21,0,3,2,1,1,SRES13,Foreign Relations,72,82,OR,,,,,,
116,338,41308,"Booker, Cory",2,10,100,1/9/19,1/3/21,0,3,2,1,1,SRES13,Foreign Relations,12,82,NJ,,,,,,
116,338,40902,"Risch, James",1,1,200,1/9/19,1/3/21,11,11,2,1,1,SRES12,Foreign Relations,63,82,ID,,,,,,
116,338,41102,"Rubio, Marco",1,2,200,1/9/19,1/3/21,0,9,2,1,1,SRES12,Foreign Relations,43,83,FL,,,,,,
116,338,41111,"Johnson, Ron",1,3,200,1/9/19,1/3/21,0,7,2,1,1,SRES12,Foreign Relations,25,82,WI,,,,,,
116,338,21112,"Gardner, Cory",1,4,200,1/9/19,1/3/21,0,5,2,1,0,SRES12,Foreign Relations,62,82,CO,,,,,,
116,338,41902,"Romney, Willard Mitt (Mitt)",1,5,200,1/9/19,1/3/21,0,1,2,1,1,SRES12,Foreign Relations,67,81,UT,,,,,,
116,338,29566,"Graham, Lindsey O.",1,6,200,1/9/19,1/3/21,0,1,2,1,1,SRES12,Foreign Relations,48,82,SC,,,,,,
116,338,29909,"Isakson, Johnny",1,7,200,1/9/19,12/31/19,0,5,2,1,0,SRES12,Foreign Relations,44,83,GA,"Resigned december 31, 2019",,,,,
116,338,40707,"Barrasso, John A.",1,8,200,1/9/19,1/3/21,0,12,2,1,1,SRES12,Foreign Relations,68,81,WY,,,,,,
116,338,29386,"Portman, Rob",1,9,200,1/9/19,1/3/21,0,3,2,1,1,SRES12,Foreign Relations,24,83,OH,,,,,,
116,338,41104,"Paul, Rand",1,10,200,1/9/19,1/3/21,0,7,2,1,1,SRES12,Foreign Relations,51,83,KY,,,,,,
116,338,21133,"Young, Todd",1,11,200,1/9/19,1/3/21,0,3,2,1,1,SRES12,Foreign Relations,22,83,IN,,,,,,
116,338,41304,"Cruz, Ted",1,12,200,1/9/19,1/3/21,0,1,2,1,1,SRES12,Foreign Relations,49,81,TX,,,,,,
116,338,41501,"Perdue, David",6,1,200,1/6/20,1/3/21,0,1,2,1,0,SRES464,Foreign Relations,44,82,GA,Replaced Isakson's seat on the committee ,,,,,
116,344,20923,"Peters, Gary",2,1,100,1/9/19,1/3/21,0,5,2,1,1,SRES13,Homeland Security and Governmental Affairs,23,82,MI,,,,,,
116,344,15015,"Carper, Thomas Richard",2,2,100,1/9/19,1/3/21,0,19,2,1,1,SRES13,Homeland Security and Governmental Affairs,11,81,DE,,,,,,
116,344,41702,"Hassan, Maggie",2,3,100,1/9/19,1/3/21,0,3,2,1,1,SRES13,Homeland Security and Governmental Affairs,4,83,NH,,,,,,
116,344,41701,"Harris, Kamala",2,4,100,1/9/19,1/3/21,0,3,2,1,0,SRES13,Homeland Security and Governmental Affairs,71,83,CA,Formally resigned for her position as VP 01/18/21,,,,,
116,344,21300,"Sinema, Kyrsten",2,5,100,1/9/19,1/3/21,0,1,2,1,1,SRES13,Homeland Security and Governmental Affairs,61,81,AZ,,,,,,
116,344,21743,"Rosen, Jacky",2,6,100,1/9/19,1/3/21,0,1,2,1,1,SRES13,Homeland Security and Governmental Affairs,65,81,NV,,,,,,
116,344,41111,"Johnson, Ron",1,1,200,1/9/19,1/3/21,0,5,2,1,1,SRES12,Homeland Security and Governmental Affairs,25,83,WI,,,,,,
116,344,29386,"Portman, Rob",1,2,200,1/9/19,1/3/21,0,9,2,1,1,SRES12,Homeland Security and Governmental Affairs,24,83,OH,,,,,,
116,344,41104,"Paul, Rand",1,3,200,1/9/19,1/3/21,0,9,2,1,1,SRES12,Homeland Security and Governmental Affairs,51,83,KY,,,,,,
116,344,21166,"Lankford, James",1,4,200,1/9/19,1/3/21,0,5,2,1,1,SRES12,Homeland Security and Governmental Affairs,53,83,OK,,,,,,
116,344,41902,"Romney, Willard Mitt (Mitt)",1,5,200,1/9/19,1/3/21,0,1,2,1,1,SRES12,Homeland Security and Governmental Affairs,67,81,UT,,,,,,
116,344,41903,"Scott, Richard",1,6,200,1/9/19,1/3/21,0,1,2,1,1,SRES12,Homeland Security and Governmental Affairs,43,81,FL,,,,,,
116,344,49706,"Enzi, Michael B.",1,7,200,1/9/19,1/3/21,0,3,2,1,0,SRES12,Homeland Security and Governmental Affairs,68,82,WY,Announced retirement at end of Congress,,,,,
116,344,41901,"Hawley, Joshua David",1,8,200,1/9/19,1/3/21,0,1,2,1,1,SRES12,Homeland Security and Governmental Affairs,34,81,MO,,,,,,
116,358,49300,"Feinstein, Dianne",2,1,100,1/9/19,1/3/21,0,27,2,1,1,SRES13,Judiciary,71,81,CA,,,,,,
116,358,14307,"Leahy, Patrick J.",2,2,100,1/9/19,1/3/21,0,41,2,1,1,SRES13,Judiciary,6,83,VT,,,,,,
116,358,15021,"Durbin, Richard J.",2,3,100,1/9/19,1/3/21,0,19,2,1,1,SRES13,Judiciary,21,82,IL,,,,,,
116,358,40704,"Whitehouse, Sheldon",2,4,100,1/9/19,1/3/21,0,13,2,1,1,SRES13,Judiciary,5,83,RI,,,,,,
116,358,40700,"Klobuchar, Amy",2,5,100,1/9/19,1/3/21,0,11,2,1,1,SRES13,Judiciary,33,81,MN,,,,,,
116,358,40916,"Coons, Christopher",2,6,100,1/9/19,1/3/21,0,9,2,1,1,SRES13,Judiciary,11,82,DE,,,,,,
116,358,41101,"Blumenthal, Richard",2,7,100,1/9/19,1/3/21,0,9,2,1,1,SRES13,Judiciary,1,83,CT,,,,,,
116,358,20713,"Hirono, Mazie",2,8,100,1/9/19,1/3/21,0,1,2,1,1,SRES13,Judiciary,82,81,HI,,,,,,
116,358,41308,"Booker, Cory",2,9,100,1/9/19,1/3/21,0,1,2,1,1,SRES13,Judiciary,12,82,NJ,,,,,,
116,358,41701,"Harris, Kamala",2,10,100,1/9/19,1/3/21,0,1,2,1,0,SRES13,Judiciary,71,83,CA,Formally resigned for her position as VP 01/18/21,,,,,
116,358,29566,"Graham, Lindsey O.",1,1,200,1/9/19,1/3/21,0,17,2,1,1,SRES12,Judiciary,48,82,SC,,,,,,
116,358,14226,"Grassley, Charles E.",1,2,200,1/9/19,1/3/21,0,39,2,1,1,SRES12,Judiciary,31,83,IA,,,,,,
116,358,40305,"Cornyn, John",1,3,200,1/9/19,1/3/21,0,17,2,1,1,SRES12,Judiciary,49,81,TX,,,,,,
116,358,41110,"Lee, Mike",1,4,200,1/9/19,1/3/21,0,9,2,1,1,SRES12,Judiciary,67,83,UT,,,,,,
116,358,41304,"Cruz, Ted",1,5,200,1/9/19,1/3/21,0,7,2,1,1,SRES12,Judiciary,49,81,TX,,,,,,
116,358,41503,"Sasse, Ben",1,6,200,1/9/19,1/3/21,0,3,2,1,1,SRES12,Judiciary,35,82,NE,,,,,,
116,358,41901,"Hawley, Joshua David",1,7,200,1/9/19,1/3/21,0,1,2,1,1,SRES12,Judiciary,34,81,MO,,,,,,
116,358,41504,"Tillis, Thom",1,8,200,1/9/19,1/3/21,0,5,2,1,1,SRES12,Judiciary,47,82,NC,,,,,,
116,358,41502,"Ernst, Joni",1,9,200,1/9/19,1/3/21,0,1,2,1,2,SRES12,Judiciary,31,82,IA,,,,,,
116,358,29345,"Crapo, Michael Dean",1,10,200,1/9/19,1/3/21,0,3,2,1,2,SRES12,Judiciary,63,83,ID,,,,,,
116,358,41703,"Kennedy, John N.",1,11,200,1/9/19,1/3/21,0,3,2,1,1,SRES12,Judiciary,45,83,LA,,,,,,
116,358,20351,"Blackburn, Marsha",1,12,200,1/9/19,1/3/21,0,1,2,1,1,SRES12,Judiciary,54,81,TN,,,,,,
116,362,49308,"Murray, Patty",2,1,100,1/9/19,1/3/21,0,23,2,1,1,SRES13,"Health, Education, Labor, and Pensions",73,83,WA,,,,,,
116,362,29147,"Sanders, Bernard",2,2,328,1/9/19,1/3/21,0,13,2,1,1,SRES13,"Health, Education, Labor, and Pensions",6,81,VT,,,,,,
116,362,40703,"Casey, Robert P., Jr.",2,3,100,1/9/19,1/3/21,0,11,2,1,1,SRES13,"Health, Education, Labor, and Pensions",14,81,PA,,,,,,
116,362,29940,"Baldwin, Tammy",2,4,100,1/9/19,1/3/21,0,7,2,1,1,SRES13,"Health, Education, Labor, and Pensions",25,81,WI,,,,,,
116,362,20707,"Murphy, Christopher",2,5,100,1/9/19,1/3/21,0,7,2,1,1,SRES13,"Health, Education, Labor, and Pensions",1,81,CT,,,,,,
116,362,41301,"Warren, Elizabeth",2,6,100,1/9/19,1/3/21,0,7,2,1,2,SRES13,"Health, Education, Labor, and Pensions",3,81,MA,,,,,,
116,362,41305,"Kaine, Timothy",2,7,100,1/9/19,1/3/21,0,3,2,1,1,SRES13,"Health, Education, Labor, and Pensions",40,81,VA,,,,,,
116,362,41702,"Hassan, Maggie",2,8,100,1/9/19,1/3/21,0,3,2,1,1,SRES13,"Health, Education, Labor, and Pensions",4,83,NH,,,,,,
116,362,41706,"Smith, Tina",2,9,100,1/9/19,1/3/21,0,3,2,1,1,SRES13,"Health, Education, Labor, and Pensions",33,82,MN,,,,,,
116,362,41705,"Jones, Gordon Douglas (Doug)",2,10,100,1/9/19,1/3/21,0,3,2,1,0,SRES13,"Health, Education, Labor, and Pensions",41,82,AL,,,,,,
116,362,21743,"Rosen, Jacky",2,11,100,1/9/19,1/3/21,0,1,2,1,1,SRES13,"Health, Education, Labor, and Pensions",65,81,NV,,,,,,
116,362,40304,"Alexander, Lamar",1,1,200,1/9/19,1/3/21,0,17,2,1,0,SRES12,"Health, Education, Labor, and Pensions",54,82,TN,Announced retirement at end of Congress,,,,,
116,362,49706,"Enzi, Michael B.",1,2,200,1/9/19,1/3/21,0,23,2,1,0,SRES12,"Health, Education, Labor, and Pensions",68,82,WY,Announced retirement at end of Congress,,,,,
116,362,29548,"Burr, Richard",1,3,200,1/9/19,1/3/21,0,15,2,1,1,SRES12,"Health, Education, Labor, and Pensions",47,83,NC,,,,,,
116,362,29909,"Isakson, Johnny",1,4,200,1/9/19,12/31/19,0,15,2,1,0,SRES12,"Health, Education, Labor, and Pensions",44,83,GA,"Resigned december 31, 2019",,,,,
116,362,41104,"Paul, Rand",1,5,200,1/9/19,1/3/21,0,9,2,1,1,SRES12,"Health, Education, Labor, and Pensions",51,83,KY,,,,,,
116,362,49703,"Collins, Susan",1,6,200,1/9/19,1/3/21,0,5,2,1,1,SRES12,"Health, Education, Labor, and Pensions",2,82,ME,,,,,,
116,362,20919,"Cassidy, Bill",1,7,200,1/9/19,1/3/21,0,5,2,1,1,SRES12,"Health, Education, Labor, and Pensions",45,82,LA,,,,,,
116,362,14852,"Roberts, Pat",1,8,200,1/9/19,1/3/21,0,19,2,1,0,SRES12,"Health, Education, Labor, and Pensions",32,82,KS,Announced retirement at end of Congress,,,,,
116,362,40300,"Murkowski, Lisa",1,9,200,1/9/19,1/3/21,0,13,2,1,1,SRES12,"Health, Education, Labor, and Pensions",81,83,AK,,,,,,
116,362,21173,"Scott, Tim",1,10,200,1/9/19,1/3/21,0,7,2,1,1,SRES12,"Health, Education, Labor, and Pensions",48,83,SC,,,,,,
116,362,41902,"Romney, Willard Mitt (Mitt)",1,11,200,1/9/19,1/3/21,0,1,2,1,1,SRES12,"Health, Education, Labor, and Pensions",67,81,UT,,,,,,
116,362,41900,"Braun, Mike",1,12,200,1/9/19,1/3/21,0,1,2,1,1,SRES12,"Health, Education, Labor, and Pensions",22,81,IN,,,,,,
116,362,41904,"Loeffler, Kelly",6,1,200,1/6/20,1/3/21,0,1,2,1,0,SRES464,"Health, Education, Labor, and Pensions",44,83,GA,Replaced Isakson's seat on the committee ,,,,,
116,380,40700,"Klobuchar, Amy",2,1,100,1/9/19,1/3/21,21,7,2,1,1,SRES13,Rules and Administration,33,81,MN,,,,,,
116,380,49300,"Feinstein, Dianne",2,2,100,1/9/19,1/3/21,0,27,2,1,1,SRES13,Rules and Administration,71,81,CA,,,,,,
116,380,14858,"Schumer, Charles Ellis (Chuck)",2,3,100,1/9/19,1/3/21,0,21,2,1,1,SRES13,Rules and Administration,13,83,NY,,,,,,
116,380,15021,"Durbin, Richard J.",2,4,100,1/9/19,1/3/21,0,19,2,1,2,SRES13,Rules and Administration,21,82,IL,,,,,,
116,380,29924,"Udall, Tom",2,5,100,1/9/19,1/3/21,0,11,2,1,0,SRES13,Rules and Administration,66,82,NM,Announced retirement at end of Congress,,,,,
116,380,40909,"Warner, Mark",2,6,100,1/9/19,1/3/21,0,11,2,1,1,SRES13,Rules and Administration,40,82,VA,,,,,,
116,380,14307,"Leahy, Patrick J.",2,7,100,1/9/19,1/3/21,0,9,2,1,1,SRES13,Rules and Administration,6,83,VT,,,,,,
116,380,41300,"King, Angus S.",3,8,328,1/9/19,1/3/21,0,7,2,1,1,SRES13,Rules and Administration,2,81,ME,,,,,,
116,380,41700,"Cortez Masto, Catherine",2,9,100,1/9/19,1/3/21,0,3,2,1,2,SRES13,Rules and Administration,65,83,NV,,,,,,
116,380,29735,"Blunt, Roy",1,1,200,1/9/19,1/3/21,11,9,2,1,1,SRES12,Rules and Administration,34,83,MO,,,,,,
116,380,14921,"McConnell, Mitch",1,2,200,1/9/19,1/3/21,0,31,2,1,1,SRES12,Rules and Administration,51,82,KY,,,,,,
116,380,40304,"Alexander, Lamar",1,3,200,1/9/19,1/3/21,0,13,2,1,0,SRES12,Rules and Administration,54,82,TN,Announced retirement at end of Congress,,,,,
116,380,14852,"Roberts, Pat",1,4,200,1/9/19,1/3/21,0,11,2,1,0,SRES12,Rules and Administration,32,82,KS,Announced retirement at end of Congress,,,,,
116,380,94659,"Shelby, Richard C.",1,5,200,1/9/19,1/3/21,0,9,2,1,1,SRES12,Rules and Administration,41,83,AL,,,,,,
116,380,41304,"Cruz, Ted",1,6,200,1/9/19,1/3/21,0,7,2,1,1,SRES12,Rules and Administration,49,81,TX,,,,,,
116,380,20146,"Capito, Shelley M.",1,7,200,1/9/19,1/3/21,0,5,2,1,1,SRES12,Rules and Administration,56,82,WV,,,,,,
116,380,29534,"Wicker, Roger F.",1,8,200,1/9/19,1/3/21,0,5,2,1,1,SRES12,Rules and Administration,46,81,MS,,,,,,
116,380,41302,"Fischer, Deb",1,9,200,1/9/19,1/3/21,0,3,2,1,1,SRES12,Rules and Administration,35,81,NE,,,,,,
116,380,41707,"Hyde-Smith, Cindy",1,10,200,1/9/19,1/3/21,0,3,2,1,1,SRES12,Rules and Administration,46,82,MS,,,,,,
116,384,15408,"Cardin, Benjamin L.",2,1,100,1/9/19,1/3/21,0,13,2,1,1,SRES13,Small Business and Entrepreneurship,52,81,MD,,,,,,
116,384,39310,"Cantwell, Maria",2,2,100,1/9/19,1/3/21,0,19,2,1,1,SRES13,Small Business and Entrepreneurship,73,81,WA,,,,,,
116,384,40906,"Shaheen, Jeanne",2,3,100,1/9/19,1/3/21,21,11,2,1,1,SRES13,Small Business and Entrepreneurship,4,82,NH,,,,,,
116,384,14435,"Markey, Edward J. (Ed)",2,4,100,1/9/19,1/3/21,0,7,2,1,1,SRES13,Small Business and Entrepreneurship,3,82,MA,,,,,,
116,384,41308,"Booker, Cory",2,5,100,1/9/19,1/3/21,0,7,2,1,1,SRES13,Small Business and Entrepreneurship,12,82,NJ,,,,,,
116,384,40916,"Coons, Christopher",2,6,100,1/9/19,1/3/21,0,5,2,1,1,SRES13,Small Business and Entrepreneurship,11,82,DE,,,,,,
116,384,20713,"Hirono, Mazie",2,7,100,1/9/19,1/3/21,0,5,2,1,1,SRES13,Small Business and Entrepreneurship,82,81,HI,,,,,,
116,384,21325,"Duckworth, Tammy",2,8,100,1/9/19,1/3/21,0,3,2,1,1,SRES13,Small Business and Entrepreneurship,21,83,IL,,,,,,
116,384,21743,"Rosen, Jacky",2,9,100,1/9/19,1/3/21,0,1,2,1,1,SRES13,Small Business and Entrepreneurship,65,81,NV,,,,,,
116,384,41102,"Rubio, Marco",1,1,200,1/9/19,1/3/21,11,9,2,1,1,SRES12,Small Business and Entrepreneurship,43,83,FL,,,,,,
116,384,40902,"Risch, James",1,2,200,1/9/19,1/3/21,0,11,2,1,1,SRES12,Small Business and Entrepreneurship,63,82,ID,,,,,,
116,384,41104,"Paul, Rand",1,3,200,1/9/19,1/3/21,0,9,2,1,1,SRES12,Small Business and Entrepreneurship,51,83,KY,,,,,,
116,384,21173,"Scott, Tim",1,4,200,1/9/19,1/3/21,0,7,2,1,1,SRES12,Small Business and Entrepreneurship,48,83,SC,,,,,,
116,384,41502,"Ernst, Joni",1,5,200,1/9/19,1/3/21,0,5,2,1,1,SRES12,Small Business and Entrepreneurship,31,82,IA,,,,,,
116,384,15424,"Inhofe, James M.",1,6,200,1/9/19,1/3/21,0,3,2,1,1,SRES12,Small Business and Entrepreneurship,53,82,OK,,,,,,
116,384,21133,"Young, Todd",1,7,200,1/9/19,1/3/21,0,3,2,1,1,SRES12,Small Business and Entrepreneurship,22,83,IN,,,,,,
116,384,41703,"Kennedy, John N.",1,8,200,1/9/19,1/3/21,0,3,2,1,1,SRES12,Small Business and Entrepreneurship,45,83,LA,,,,,,
116,384,41902,"Romney, Willard Mitt (Mitt)",1,9,200,1/9/19,1/3/21,0,1,2,1,2,SRES12,Small Business and Entrepreneurship,67,81,UT,,,,,,
116,384,41901,"Hawley, Joshua David",1,10,200,1/9/19,1/3/21,0,1,2,1,1,SRES12,Small Business and Entrepreneurship,34,81,MO,,,,,,
116,388,40702,"Tester, Jon",2,1,100,1/9/19,1/3/21,21,13,2,1,1,SRES13,Veterans' Affairs,64,81,MT,,,,,,
116,388,49308,"Murray, Patty",2,2,100,1/9/19,1/3/21,0,25,2,1,1,SRES13,Veterans' Affairs,73,83,WA,,,,,,
116,388,29147,"Sanders, Bernard",2,3,328,1/9/19,1/3/21,0,13,2,1,1,SRES13,Veterans' Affairs,6,81,VT,,,,,,
116,388,29389,"Brown, Sherrod",2,4,100,1/9/19,1/3/21,0,13,2,1,1,SRES13,Veterans' Affairs,24,81,OH,,,,,,
116,388,41101,"Blumenthal, Richard",2,5,100,1/9/19,1/3/21,0,7,2,1,1,SRES13,Veterans' Affairs,1,83,CT,,,,,,
116,388,20713,"Hirono, Mazie",2,6,100,1/9/19,1/3/21,0,7,2,1,1,SRES13,Veterans' Affairs,82,81,HI,,,,,,
116,388,40915,"Manchin, Joe",2,7,100,1/9/19,1/3/21,0,5,2,1,1,SRES13,Veterans' Affairs,56,81,WV,,,,,,
116,388,21300,"Sinema, Kyrsten",2,8,100,1/9/19,1/3/21,0,1,2,1,1,SRES13,Veterans' Affairs,61,81,AZ,,,,,,
116,388,29909,"Isakson, Johnny",1,1,200,1/9/19,12/31/19,11,15,2,1,0,SRES12,Veterans' Affairs,44,83,GA,"Resigned december 31, 2019",,,,,
